time:	0.058	tau:	 1.23484e-16     -15.8583     -15.8583    -0.174468  2.64144e-28 -1.44042e-17	state:	-2.80964e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.03951e-18 -3.02512e-17            0 -2.62013e-17 -9.16416e-30 -2.09705e-19
time:	0.059	tau:	1.19282e-16    -15.8583    -15.8583   -0.174468 2.74925e-28 6.29115e-18	state:	-2.84004e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.87114e-18 -3.01349e-17            0 -2.64233e-17 -9.65093e-30  3.25793e-19
time:	0.06	tau:	 1.14534e-16     -15.8583     -15.8583    -0.174468  2.89528e-28 -9.77379e-18	state:	-2.86875e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.72505e-18 -3.00237e-17            0 -2.65343e-17 -9.85767e-30 -9.84698e-20
time:	0.061	tau:	1.10439e-16    -15.8583    -15.8583   -0.174468  2.9573e-28 2.95409e-18	state:	-2.896e-19    -1.5708     1.5708    -1.5708    -1.5708     1.5708	|	-2.56972e-18 -2.99104e-17            0 -2.66454e-17 -1.01287e-29  2.29249e-19
time:	0.062	tau:	 1.06051e-16     -15.8583     -15.8583    -0.174468  3.03862e-28 -6.87748e-18	state:	-2.9217e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	|	-2.42961e-18 -2.98006e-17            0 -2.67564e-17 -1.02163e-29 -3.19824e-20
time:	0.063	tau:	1.02105e-16    -15.8583    -15.8583   -0.174468 3.06488e-28 9.59472e-19	state:	-2.94599e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.28534e-18 -2.96899e-17            0 -2.68674e-17 -1.03335e-29  1.68279e-19
time:	0.064	tau:	 9.80202e-17     -15.8583     -15.8583    -0.174468  3.10006e-28 -5.04836e-18	state:	-2.96885e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.15188e-18 -2.95816e-17            0 -2.69784e-17 -1.03301e-29  7.14261e-21
time:	0.065	tau:	 9.42449e-17     -15.8583     -15.8583    -0.174468  3.09902e-28 -2.14278e-19	state:	-2.99036e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.45633e-18 -3.05779e-17            0 -2.59792e-17 -6.03844e-30 -3.09813e-19
time:	0.066	tau:	1.03594e-16    -15.8583    -15.8583   -0.174468 1.81153e-28  9.2944e-18	state:	-3.01493e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.30154e-18 -3.04648e-17            0 -2.62013e-17 -6.78856e-30  3.87354e-19
time:	0.067	tau:	 9.91955e-17     -15.8583     -15.8583    -0.174468  2.03657e-28 -1.16206e-17	state:	-3.03794e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.17386e-18 -3.03578e-17            0 -2.64233e-17 -7.17804e-30 -1.63087e-19
time:	0.068	tau:	9.55952e-17    -15.8583    -15.8583   -0.174468 2.15341e-28  4.8926e-18	state:	-3.05968e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.03235e-18 -3.02477e-17            0 -2.65343e-17 -7.65358e-30  2.63933e-19
time:	0.069	tau:	 9.15672e-17     -15.8583     -15.8583    -0.174468  2.29607e-28 -7.91798e-18	state:	-3.08001e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.90887e-18 -3.01418e-17            0 -2.66454e-17 -7.89219e-30 -7.46446e-20
time:	0.07	tau:	8.80662e-17    -15.8583    -15.8583   -0.174468 2.36766e-28 2.23934e-18	state:	-3.09909e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.77826e-18 -3.00342e-17            0 -2.67564e-17 -8.17035e-30  1.86638e-19
time:	0.071	tau:	 8.43389e-17     -15.8583     -15.8583    -0.174468  2.45111e-28 -5.59914e-18	state:	-3.11688e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.66005e-18 -2.99294e-17            0 -2.68674e-17 -8.29194e-30 -2.18814e-20
time:	0.072	tau:	8.09701e-17    -15.8583    -15.8583   -0.174468 2.48758e-28 6.56441e-19	state:	-3.13348e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.53874e-18  -2.9824e-17            0 -2.69784e-17 -8.42838e-30  1.37736e-19
time:	0.073	tau:	 7.74968e-17     -15.8583     -15.8583    -0.174468  2.52851e-28 -4.13208e-18	state:	-3.14886e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.42627e-18 -2.97206e-17            0 -2.70894e-17 -8.46086e-30  9.07037e-21
time:	0.074	tau:	 7.42768e-17     -15.8583     -15.8583    -0.174468  2.53826e-28 -2.72111e-19	state:	-3.16313e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.31313e-18  -2.9617e-17            0 -2.72005e-17 -8.49593e-30  1.06339e-19
time:	0.075	tau:	  7.1025e-17     -15.8583     -15.8583    -0.174468  2.54878e-28 -3.19016e-18	state:	-3.17626e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.20659e-18  -2.9515e-17            0 -2.73115e-17 -8.46185e-30  2.67161e-20
time:	0.076	tau:	 6.79602e-17     -15.8583     -15.8583    -0.174468  2.53855e-28 -8.01482e-19	state:	-3.18832e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.53982e-18 -3.05179e-17            0 -2.62013e-17 -4.12531e-30 -3.53286e-19
time:	0.077	tau:	7.80778e-17    -15.8583    -15.8583   -0.174468 1.23759e-28 1.05986e-17	state:	-3.20372e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.41096e-18 -3.04107e-17            0 -2.64233e-17  -4.8641e-30  3.94056e-19
time:	0.078	tau:	 7.43659e-17     -15.8583     -15.8583    -0.174468  1.45923e-28 -1.18217e-17	state:	-3.21783e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.31008e-18   -3.031e-17            0 -2.65343e-17 -5.23511e-30 -1.94926e-19
time:	0.079	tau:	7.14808e-17    -15.8583    -15.8583   -0.174468 1.57053e-28 5.84777e-18	state:	-3.23093e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.19338e-18 -3.02056e-17            0 -2.66454e-17 -5.71414e-30  2.63029e-19
time:	0.08	tau:	 6.81106e-17     -15.8583     -15.8583    -0.174468  1.71424e-28 -7.89086e-18	state:	-3.24287e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.09499e-18 -3.01055e-17            0 -2.67564e-17 -5.95296e-30 -9.90595e-20
